ID,英文名稱,中文名稱,圖片,更新日期
447046,ethanolamine,乙醇胺,,2012-11-26
447047,ethanol,乙醇；酒精,,2020-05-11
447048,ethanoic acid,醋酸,,2020-05-11
447049,ethane,乙烷,,2012-11-26
447050,ethanal,乙醛,,2020-04-29
447052,estrus; oestrus,发情（期）,,2012-11-26
447053,estrus,发情；动情（期）,,2020-05-08
447054,estrus synchronization,发情周期化,,2012-11-26
447055,estrous cycle,动情周期,,2012-11-26
447056,estrone,雌酮,,2012-11-26
447057,estrogen,动情素；雌激素,,2012-11-26
447058,estriol,雌三醇,,2012-11-26
447059,Estridae; Oestridae,牛蝇科,,2012-11-26
447060,estriasis; oestriasis,牛蝇蛆病,,2012-11-26
447061,estradiol,雌二醇,,2012-11-26
447062,estivation,夏眠,,2020-05-07
447063,estimation,估算；估计,,2012-11-26
447064,estimated transmitting ability {=ETA},估算传承能力〔=1/2EBV〕,,2020-05-11
447065,estimated daughter superiority {=EDS},估算女牛优越性,,2020-05-12
447066,esterphosphate bond,酯磷酸键,,2012-11-26
447067,esterification,酯化（作用）,,2012-11-26
447068,ester wax,酯蜡,,2012-11-26
447069,ester number; ester value,酯值,,2012-11-26
447070,ester,酯,,2012-11-26
447071,establishment vigor,培植生长力,,2012-11-26
447072,essential fatty acid {=EFA},必需脂肪酸,,2020-04-29
447073,essential amino acid {=EAA},必需胺基酸,,2020-05-12
447074,essential amino acid index,必需胺基酸指数,,2012-11-26
447075,essence,香精；精华；要素,,2012-11-26
447077,esophagus,食道,,2020-05-12
447078,esophagostenosis,食道狭窄,,2012-11-26
447079,esophagoscope,食道镜,,2012-11-26
447080,esophagoplegia,食道麻痺,,2012-11-26
447081,esophagism; esophagospasm; (o)esophagismus,食道痉挛,,2012-11-26
447082,esophageurysma; (o)esophageurysma,食道膨大,,2012-11-26
447083,esophagectasia; (o)esophagectasia,食道扩张,,2012-11-26
447084,esophageal worm,食道虫,,2012-11-26
447085,esophageal groove,食道沟 ,,2012-11-26
447086,esophageal gloove reflex; (o)esophageal gloove reflex,食道沟反射,,2012-11-26
447087,esophageal fistula,食道瘘管,,2012-11-26
447088,eserine,毒扁豆碱,,2020-05-07
447089,escutcheon,乳镜〔乳房〕,,2012-11-26
447090,esculent,可食物；可食植物,,2012-11-26
447091,eschomelia,四肢畸形,,2012-11-26
447092,Escherichia intermedium,中间型杆菌,,2012-11-26
447093,Escherichia ferundii,弗罗思特杆菌,,2012-11-26
447094,Escherichia coli; E. coli,大肠菌,,2012-11-26
447095,Escherichia,艾氏菌属,,2012-11-26
447096,escharosis,结痂（作用）,,2012-11-26
447097,escargot,烤蜗牛,,2012-11-26
447098,escape behavior,逃避行为,,2012-11-26
447099,escalope,薄肉片；薄鱼片,,2012-11-26
447100,erythruria,红尿症,,2012-11-26
447101,erythrosis,皮肤变红；造血组织增殖（症）,,2012-11-26
447102,erythrosin(e) BS,食用红色七号 ,,2012-11-26
447103,erythrosin(e) aluminium lake,食用红色七号铝丽基,,2012-11-26
447104,erythropoietin,红血球生成素,,2012-11-26
447105,erythromycin,红霉素,,2012-11-26
447106,erythrodextrin(e),红糊精,,2012-11-26
447107,erythrocyte; red blood cell,红血球,,2012-11-26
447108,erythrocyte sedimentation rate {=ESR},红血球沉降速率,,2020-05-07
447109,erythrocuprein,血红铜蛋白,,2012-11-26
447110,erythro(cyto)poiesis,红血球生成,,2012-11-26
447111,erythro(cyto)penia,红血球过少症,,2012-11-26
447112,erythro(cyto)metry,红血球计数法,,2012-11-26
447113,erythro(cyto)lysin,红血球溶素,,2012-11-26
447114,pink disease,红肿病,,2020-05-12
447115,erythema,红斑,,2012-11-26
447116,erythaemia; erythremia; erythrocytosis,红血球过多症,,2012-11-26
447117,Erysipelothrix rhusiopathiae,猪丹毒杆菌,,2012-11-26
447118,Erysipelothrix insidiosa,猪丹毒杆菌,,2012-11-26
447119,erysipeloid,类丹毒,,2012-11-26
447120,erysipelas,丹毒,,2012-11-26
447121,eruption,疹,,2012-11-26
447122,eructation,反射失灵；嗳气,,2012-11-26
447123,erucic acid,芥酸,,2012-11-26
447124,error variance,机差变方,,2012-11-26
447125,error,机差；误差,,2012-11-26
447126,errhysis,渗血；缓慢出血,,2012-11-26
447127,erratic parasite,外寄生虫,,2012-11-26
447128,erosive stomatitis,糜烂性口炎,,2012-11-26
447129,erosion,糜烂,,2012-11-26
447130,eromania,色情狂,,2012-11-26
447131,erogenic zone,性感带,,2012-11-26
447133,ergotropy,强化作用,,2012-11-26
447134,ergotoxin(e),麦角毒碱,,2020-05-12
447135,ergotism,麦角中毒,,2012-11-26
447136,ergothioneine,麦角组织胺基硫,,2012-11-26
447137,ergotamine,麦角胺,,2012-11-26
447138,ergot alkaloid,麦角碱,,2012-11-26
447139,ergot,麦角,,2012-11-26
447140,ergosterin; ergosterol,麦角固醇,,2012-11-26
447141,ergometric device,动力测定器,,2012-11-26
447142,ergo-dynamograph,肌功力描记器,,2012-11-26
447143,ergocalciferol,麦角钙化固醇,,2020-05-08
447144,ergastoplasm,动浆；粗内质网,,2020-05-08
447145,ergamine,组织胺,,2020-05-12
447146,erg,尔格,,2012-11-26
447147,Eremochloa ophiuroides,假俭草；小牛鞭草；蜈松草,,2020-04-29
447148,eremacausis,缓慢氧化,,2012-11-26
447149,erector spinae,竖棘肌,,2012-11-26
447150,erector pilus,竖毛肌,,2012-11-26
447151,erection,勃起 ,,2012-11-26
447152,erectile tissue,勃起组织,,2012-11-26
447153,erasion,刮除；刮除术,,2012-11-26
447154,eraser,刮刀,,2012-11-26
447155,Eragrostis curvula,垂爱草,,2020-04-29
447156,eradicator,除草机；去毛器,,2012-11-26
447157,eradication,扑灭,,2012-11-26
447158,Equus hemionus,野驴,,2020-05-11
447159,Equus caballus,马；家马,,2020-05-13
447160,Equus asinus,（家）驴,,2020-04-29
447161,Equus,马属,,2012-11-26
447162,equivalent point,当量点,,2012-11-26
447163,equivalent conductivity,当量电导度,,2012-11-26
447164,equivalent concentration,当量浓度,,2012-11-26
