ID,英文名稱,中文名稱,圖片,更新日期
939098,Seminar,研讨会,,2012-11-26
939099,Short-course training,短期训练,,2012-11-26
939100,Short-run goal,短程目的,,2012-11-26
939101,Situation-centered learning,情况中心学习法,,2012-11-26
939102,Skill training,技能训练,,2012-11-26
939103,Skills,技能,,2012-11-26
939104,Small group,小组,,2012-11-26
939105,Small group discussion,小组讨论,,2012-11-26
939106,Smith-Level Act,史李法案(美国农业推广法案),,2012-11-26
939107,Social  action,社会行动,,2012-11-26
939108,Social attitudes,社会态度,,2012-11-26
939109,Social behavior,社会行为,,2012-11-26
939110,Social change,社会变迁,,2012-11-26
939111,Social factor,社会因素,,2012-11-26
939112,Social institution,社会制度,,2012-11-26
939113,Social interest group,特殊志趣团体,,2012-11-26
939114,Social leader,社会领导者,,2012-11-26
939115,Social status,社会地位,,2012-11-26
939116,Social structure,社会结构,,2012-11-26
939117,Socio-economic status,社会经济地位,,2012-11-26
939118,Sociometry,社会量表法,,2012-11-26
939119,Specialist,专家,,2012-11-26
939120,Specialist system,专家制度,,2012-11-26
939121,Specialization,专业化,,2012-11-26
939122,Specialized agent (advisor),专业指导员,,2012-11-26
939123,Sponsor,"主管,主持者",,2012-11-26
939124,Sponsoring agency,主管机构,,2012-11-26
939125,State leader,州农业推广负责人(美国),,2012-11-26
939126,Static leadership,静态领导,,2012-11-26
939127,Subject-centered learning,题材中心学习法,,2012-11-26
939128,Subject-matter specialist,专门技术专家,,2012-11-26
939129,Subsistence farmer,糊口农民,,2012-11-26
939130,Subsistence farming,糊口农业,,2012-11-26
939131,Summer school,"暑期学校,暑期研习会",,2012-11-26
939132,Supervision,"监督,督导,辅导",,2012-11-26
939133,Supervisor,"督导员,辅导员",,2012-11-26
939134,Survey,调查,,2012-11-26
939135,Symposium,论坛会(讨论会之一种);专题论丛,,2012-11-26
939136,Systematic learning,系统学习,,2012-11-26
939137,Task leader,特定工作领导者,,2012-11-26
939138,Teaching aids,教具,,2012-11-26
939139,Teaching materials,教材,,2012-11-26
939140,Teaching method,教学法,,2012-11-26
939141,Teaching process,教学过程,,2012-11-26
939142,Teaching technique,教学技术,,2012-11-26
939143,Teaching-learning process,教学过程,,2012-11-26
939144,Team approach,组队工作法,,2012-11-26
939145,Technical assistance,技术协助,,2012-11-26
939146,Teen-ager,青少年(二十岁以下),,2012-11-26
939147,Telephone call,电话访问,,2012-11-26
939148,To make the best better,精益求精,,2012-11-26
939149,Traditional farming,传统农业,,2012-11-26
939150,Traditional norm,传统规范,,2012-11-26
939151,Training meeting,训练集会,,2012-11-26
939152,Trial and error,错误尝试法,,2012-11-26
939153,Trial stage,试用阶段,,2012-11-26
939154,Trial-to-adoption period,试用至采用期间,,2012-11-26
939155,Two-way communication,"双程通讯,双程沟通,双程交通",,2012-11-26
939156,U.S.D.A. Extension Service,美国农部农业推广署,,2012-11-26
939157,Underdeveloped area,低度开发地区,,2012-11-26
939158,Underdeveloped country,低度开发国家,,2012-11-26
939159,Underemployment,低度就业,,2012-11-26
939160,Unemployment,失业,,2012-11-26
939161,Unfelt needs,未感需要,,2012-11-26
939162,University extension,大学推广工作,,2012-11-26
939163,Urban extension work,都市推广工作,,2012-11-26
939164,Validity,效度,,2012-11-26
939165,Value,价值,,2012-11-26
939166,Value judgment,价值判断,,2012-11-26
939167,Value scale,价值尺度,,2012-11-26
939168,Value system,价值制度,,2012-11-26
939169,Village ( community ) 4-H club,村里四健会,,2012-11-26
939170,Vocational education,职业教育,,2012-11-26
939171,Vocational guidance,职业指导,,2012-11-26
939172,Vocational training,职业训练,,2012-11-26
939173,Voluntary (volunteer) leader,"义务领导者,义务指导员",,2012-11-26
939174,Voluntary action,志愿行动,,2012-11-26
939175,Voluntary association,自愿组织,,2012-11-26
939176,Voluntary group,自愿团体,,2012-11-26
939177,Voluntary service,义务工作;志愿服务,,2012-11-26
939178,Wants,欲望,,2012-11-26
939179,Work unit,工作单位,,2012-11-26
939180,Working objectives,工作目标,,2012-11-26
939181,Workload,工作负担,,2012-11-26
939182,Workshop,研习会,,2012-11-26
939183,Youth corp,青年团,,2012-11-26
939184,Youth leader,青年领导者,,2012-11-26
939185,Youth movement,青年运动,,2012-11-26
939186,Youth organization,青年组织,,2012-11-26
