ID,英文名稱,中文名稱,圖片,化學式,更新日期
619593,silicon sulfide chloride,二氯硫化矽,,"<Font html:Color=""#000000"">SiSCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619594,silicon sulfide,[二]硫化矽,,"<Font html:Color=""#000000"">SiS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619595,silicon sulfide bromide,二溴硫化矽,,"<Font html:Color=""#000000"">SiSBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619596,silicon nitride,氮化矽,,SiN,2012-11-26
619597,silicon oxychloride,氧氯化矽；二氯氧化矽,,"<Font html:Color=""#000000"">SiOCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619598,silicon rhodanide,硫氰化矽 {硫氰酸矽} ,,"<Font html:Color=""#000000"">Si(SCN)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619599,silicon isocyanate,异氰酸矽,,"<Font html:Color=""#000000"">Si(CNO)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619600,silicon monosulfide,一硫化矽,,SiS,2012-11-26
619601,silicon monoxide,一氧化矽,,SiO,2012-11-26
619602,silicon iodide trichloride,三氯碘化矽,,"<Font html:Color=""#000000"">SiICl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619604,silicon iodide chloride,二碘二氯化矽,,"<Font html:Color=""#000000"">SiI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619605,silicon hydroxide,[四]氢氧化矽,,"<Font html:Color=""#000000"">Si(OH)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619606,silicon hydride iodide,三碘矽烷,,"<Font html:Color=""#000000"">SiHI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619607,silicon hydride chloride,三氯矽烷,,"<Font html:Color=""#000000"">SiHCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619608,silicon hydride fluoride,三氟矽烷,,"<Font html:Color=""#000000"">SiHF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619609,silicon hydride bromide,三溴矽烷,,"<Font html:Color=""#000000"">SiHBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619610,silicon hydride,[四]氢化矽；矽烷,,"<Font html:Color=""#000000"">SiH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619611,silicon hexaiodide,六碘化矽,,"<Font html:Color=""#000000"">SiI</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619612,silicon hexafluoride,六氟化矽,,"<Font html:Color=""#000000"">SiF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619613,silicon hexachloride,六氯化矽,,"<Font html:Color=""#000000"">SiCl</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619614,silicon hexabromide,六溴化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619615,silicon fluorochlorobromide,二氟氯溴化矽,,"<Font html:Color=""#000000"">SiF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">ClBr</Font>",2012-11-26
619616,silicon hexaboride,六硼化矽,,"<Font html:Color=""#000000"">SiB</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619617,silicon fluorochloride,二氟二氯化矽,,"<Font html:Color=""#000000"">SiF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619618,silicon fluoride,[四]氟化矽,,"<Font html:Color=""#000000"">SiF</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619619,silicon fluorobromide,二氟二溴化矽,,"<Font html:Color=""#000000"">SiF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619620,silicon disulfide,二硫化矽,,"<Font html:Color=""#000000"">SiS</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619622,silicon dioxide,二氧化矽,,"<Font html:Color=""#000000"">SiO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619623,silicon diiodidedichloride,二碘二氯化矽,,"<Font html:Color=""#000000"">SiI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619624,silicon carbide,碳化矽,,SiC,2012-11-26
619625,silicon chloride,[四]氯化矽,,"<Font html:Color=""#000000"">SiCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619626,silicon cyanate,氰酸矽,,"<Font html:Color=""#000000"">Si(OCN)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619627,silicon bromofluoride,三溴一氟化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">F</Font>",2012-11-26
619628,silicon bromochlorofluoride,二溴氯氟化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">ClF</Font>",2012-11-26
619630,silicon bromochloride,三溴一氯化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Cl</Font>",2012-11-26
619631,silicon bromide chloride fluoride,二溴氯氟化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">ClF</Font>",2012-11-26
619632,silicon bromide fluoride,三溴一氟化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">F</Font>",2012-11-26
619633,silicon bromide,[四]溴化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619634,silicon bromide chloride,三溴一氯化矽,,"<Font html:Color=""#000000"">SiBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">Cl</Font>",2012-11-26
619635,silicon,矽,,Si,2012-11-26
619636,silicon acetate,醋酸矽；乙酸矽,,"<Font html:Color=""#000000"">Si(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">COO)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619637,silicon boride,[三]硼化矽,,"<Font html:Color=""#000000"">SiB</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619638,silicomolybdic acid,矽氧钼酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">[SiMo</Font><Sub><Fonthtml:Color=""#000000"">12</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">40</Font></Sub><Font html:Color=""#000000"">]</Font>",2012-11-26
619639,silicoheptyl alcohol,三乙矽醇,,"<Font html:Color=""#000000"">SiOH(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619641,silica,二氧化矽,,"<Font html:Color=""#000000"">SiO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619642,silicic acid,矽酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">SiO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619643,silane; silicane; silicon hydride,矽烷,,"<Font html:Color=""#000000"">SiH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619644,selenyl fluoride,氟化氧硒(IV)；二氟化氧硒,,"<Font html:Color=""#000000"">SeOF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619645,selenyl chloride,氯化氧硒(IV)；二氯化氧硒,,"<Font html:Color=""#000000"">SeOCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619646,selenous chloride,氯化硒(II) {二氯化硒},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619647,selenyl bromide,溴化氧硒(IV)；二溴化氧硒,,"<Font html:Color=""#000000"">SeOBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619648,selenous bromide,溴化硒(II) {二溴化硒},,"<Font html:Color=""#000000"">SeBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619649,selenosulfuric acid,硒硫酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SSeO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619650,selenosemicarbazide,硒代半卡肼,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">NCSeNHNH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619651,selenopyrosulfuric acid,焦硒硫酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SSeO</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
619652,selenophene,硒吩,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Se</Font>",2012-11-26
619654,selenium(VI) oxychloride,氧[四]氯化硒(VI),,"<Font html:Color=""#000000"">SeOCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619655,selenonyl chloride,二氯二氧化硒,,"<Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619656,selenium(VI) fluoride,氟化硒(VI),,"<Font html:Color=""#000000"">SeF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619657,selenium(IV) oxyfluoride,氧[二]氟化硒(IV),,"<Font html:Color=""#000000"">SeOF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619658,selenium(IV) oxychloride,氧[二]氯化硒(IV),,"<Font html:Color=""#000000"">SeOCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619659,selenium(IV) iodide,碘化硒(IV) {四碘化硒},,"<Font html:Color=""#000000"">SeI</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619660,selenium(IV) oxybromide,氧[二]溴化硒(IV),,"<Font html:Color=""#000000"">SeOBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619661,selenium(IV) fluoride,氟化硒(IV) {四氟化硒},,"<Font html:Color=""#000000"">SeF</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619662,selenium(II) oxide,氧化硒(II) {一氧化硒},,SeO,2012-11-26
619663,selenium(IV) bromide,溴化硒(IV) {四溴化硒},,"<Font html:Color=""#000000"">SeBr</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619664,selenium(IV) chloride,氯化硒(IV) {四氯化硒},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619665,selenium(II) chloride,氯化硒(II) {二氯化硒},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619666,selenium trioxide,三氧化硒 {氧化硒(IV)},,"<Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619667,selenium(II) bromide,溴化硒(II) {二溴化硒},,"<Font html:Color=""#000000"">SeBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619669,selenium tetraiodide,四碘化硒 {碘化硒(IV)},,"<Font html:Color=""#000000"">SeI</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619670,selenium tetrachloride,四氯化硒 {氯化硒(IV)},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619671,selenium tetrafluoride,四氟化硒 {氟化硒(IV)},,"<Font html:Color=""#000000"">SeF</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619673,selenium tetrabromide,四溴化硒 {溴化硒(IV)},,"<Font html:Color=""#000000"">SeBr</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619674,selenium sulfide,硫化硒 {硫化硒(II)},,SeS,2012-11-26
619675,selenium sulfite,亚硫酸硒,,"<Font html:Color=""#000000"">SeSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619676,selenium nitride,氮化硒；四氮化四硒,,"<Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619677,selenium monoxide,一氧化硒{氧化硒(II)},,SeO,2012-11-26
619679,selenium monofluoride,一氟化硒；二氟化二硒,,"<Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619680,selenium monoiodide,一碘化硒；二碘化二硒,,"<Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">I</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619681,selenium monochloride,一氯化硒；二氯化二硒,,"<Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619682,selenium monobromide,一溴化硒；二溴化二硒,,"<Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619683,selenium hexafluoride,六氟化硒,,"<Font html:Color=""#000000"">SeF</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
619684,selenium dioxide,二氧化硒 {氧化硒(IV)},,"<Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619685,selenium dichloride,二氯化硒 {氯化硒(II)},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619686,selenium,硒,,Se,2012-11-26
619687,selenium dibromide,二溴化硒 {溴化硒(II)},,"<Font html:Color=""#000000"">SeBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619688,selenious chloride,氯化硒(II) {二氯化硒},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619689,selenious anhydride,硒(II)酐；亚硒酐 {二氧化硒},,"<Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619690,selenious acid,亚硒酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619691,seleninyl chloride,二氯化氧硒；氯化氧硒,,"<Font html:Color=""#000000"">SeOCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
619695,selenic iodide,碘化硒(IV) {四碘化硒},,"<Font html:Color=""#000000"">SeI</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619700,selenic fluoride,氟化硒(IV) {四氟化硒},,"<Font html:Color=""#000000"">SeF</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619702,selenic chloride,氯化硒(IV) {四氯化硒},,"<Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619705,selenic bromide,溴化硒(IV) {四溴化硒},,"<Font html:Color=""#000000"">SeBr</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619710,selenic acid,硒酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619711,selenic anhydride,硒酐 {三氧化硒；氧化硒(VI)} ,,"<Font html:Color=""#000000"">SeO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619713,secondary calcium phosphate; dibasic calcium phosphate,磷酸氢钙,,"<Font html:Color=""#000000"">CaHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619714,scandium sulfate,硫酸钪(III),,"<Font html:Color=""#000000"">Sc</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619715,secondary barium phosphate; dibasic barium phosphate,磷酸氢钡,,"<Font html:Color=""#000000"">BaHPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619716,scandium selenate,硒酸钪(III),,"<Font html:Color=""#000000"">Sc</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619717,scandium oxide,氧化钪(III) {三氧化二钪},,"<Font html:Color=""#000000"">Sc</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619718,scandium oxalate,草酸钪(III)；乙二酸钪(III),,"<Font html:Color=""#000000"">Sc</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619719,scandium nitrate,硝酸钪(III),,"<Font html:Color=""#000000"">Sc(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619720,scandium nitride,氮化钪(III),,ScN,2012-11-26
619722,scandium hydroxysulfate,硫酸氢氧钪(III) ；硫酸羟钪(III) {碱式硫酸钪},,"<Font html:Color=""#000000"">Sc(OH)SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619723,scandium formate,甲酸钪(III),,"<Font html:Color=""#000000"">Sc(HCOO)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619724,scandium hydroxide,氢氧化钪(III) {三氢氧化钪},,"<Font html:Color=""#000000"">Sc(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619725,scandium fluoride,氟化钪(III) {三氟化钪},,"<Font html:Color=""#000000"">ScF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619727,scandium chloride,氯化钪(III) {三氯化钪},,"<Font html:Color=""#000000"">ScCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619728,scandium bromide,溴化钪(III) {三溴化钪},,"<Font html:Color=""#000000"">ScBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619729,scandium carbonate,碳酸钪(III),,"<Font html:Color=""#000000"">Sc</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619731,scandium,钪,,Sc,2012-11-26
619732,scandium acetate,醋酸钪(III)；乙酸钪(III),,"<Font html:Color=""#000000"">Sc(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">COO)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619733,samarium(III) sulfate,硫酸钐(III),,"<Font html:Color=""#000000"">Sm</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619734,samarium(III) iodide,碘化钐(III) {三碘化钐},,"<Font html:Color=""#000000"">SmI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
619735,samarium(III) phosphate,磷酸钐(III),,"<Font html:Color=""#000000"">SmPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
619736,samarium(III) chloride,氯化钐(III) {三氯化钐},,"<Font html:Color=""#000000"">SmCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
