ID,英文名稱,中文名稱,圖片,更新日期
7195555,environmental design,环保设计,,2023-01-17
7195556,equiangular spiral,等角螺旋,,2023-01-17
7195557,ergonomic simulation,人体工学模拟,,2023-01-17
7195558,ergonomics,人体工学；人因学,,2023-01-17
7195559,evaluation,评估,,2023-01-17
7195560,evaluation matrix,评估矩阵,,2023-01-17
7195561,example,案例,,2023-01-17
7195562,executive creative director {=ECD},执行创意总监,,2023-01-17
7195563,existing solution,现有解答；现有解决方案,,2023-01-17
7195564,exit point,退出点,,2023-01-17
7195565,expansion,膨胀；扩张,,2023-01-17
7195566,expectation,预期,,2023-01-17
7195567,expectation effect,预期效果,,2023-01-17
7195568,expected product characteristics,期望的产品特色,,2023-01-17
7195569,exploded drawing,爆炸图,,2023-01-17
7195570,exploded view,爆炸视图,,2023-01-17
7195571,exposure effect,曝光效应,,2023-01-17
7195572,extended reality {=XR},延展实境,,2023-01-17
7195573,extensive property,外延属性,,2023-01-17
7195574,external load,外部负荷,,2023-01-17
7195575,external property,外部属性,,2023-01-17
7195576,externalization,客观化；外表化,,2023-01-17
7195577,extrapolation,外插法；外推,,2023-01-17
7195578,extrusion blowing,挤压吹气成型,,2023-01-17
7195579,face perception,脸孔知觉,,2023-01-17
7195580,face recognition,脸部辨识,,2023-01-17
7195581,factor analysis,因素分析；因子分析,,2023-01-17
7195582,factor of safety,安全因素；安全系数,,2023-01-17
7195583,factual information,事实资讯,,2023-01-17
7195584,factual judgement,事实判断,,2023-01-17
7195585,failure rate analysis,失效率分析；故障率分析,,2023-01-17
7195586,familiarity,熟悉性,,2023-01-17
7195587,family relationship,同一群组关系；家族关系,,2023-01-17
7195588,fantasy analogy,幻想类比,,2023-01-17
7195589,fashion,流行式样；时尚,,2023-01-17
7195590,fashion design,时尚设计；流行设计；服装设计,,2023-01-17
7195591,fault tree analysis {=FTA},故障树分析,,2023-01-17
7195592,feasibility analysis,可行性分析,,2023-01-17
7195593,feature abstraction,特征抽象化,,2023-01-17
7195594,feedback loop,回馈回路；反馈回路,,2023-01-17
7195595,feedback of experience,经验回馈；经验反馈,,2023-01-17
7195596,feedback questionnaire,回馈问卷；反馈问卷,,2023-01-17
7195597,Fibonacci series,费氏数列；费布那西数列,,2023-01-17
7195598,figure-ground,图与地,,2023-01-17
7195599,figure-ground illusion,图地错觉；图地反转,,2023-01-17
7195600,financial commitment,财务承诺,,2023-01-17
7195601,financial planning,财务计划,,2023-01-17
7195602,finishing,表面处理,,2023-01-17
7195603,finite element model {=FEM},有限元素模型,,2023-01-17
7195604,first-person game,第一人称游戏,,2023-01-17
7195605,flexibility,变通性；挠性；弹性,,2023-01-17
7195606,flow chart,流程图；流程表,,2023-01-17
7195607,flow diagram,流程图,,2023-01-17
7195608,fluency,流畅性,,2023-01-17
7195609,focus group,焦点团体,,2023-01-17
7195610,font,字型,,2024-07-18
7195611,force fit,压入配合,,2023-01-17
7195612,forced relationship,强力关联法,,2023-01-17
7195613,foresight,先见；预测,,2023-01-17
7195614,form,造形；形,,2023-01-17
7195615,form follows function,形随机能,,2023-01-17
7195616,form similarity,造形相似性,,2023-01-17
7195617,form specification,造形规范,,2023-01-17
7195618,formal logic,形式逻辑,,2023-01-17
7195619,format,格式,,2023-01-17
7195620,frame,影格；框架；构架,,2023-01-17
7195621,free association,自由联想,,2023-01-17
7195622,free hand drawing,徒手画,,2023-01-17
7195623,freelancer,自由工作者,,2023-01-17
7195624,frequency,频率；频次；次数,,2023-01-17
7195625,front cover,封面{印刷品}；前盖{产品},,2023-01-17
